date,transactions,median_transaction_value,av_transaction_value,market_cap,top_100_percent,active_addresses,tweets
11/07/2017,20525,908.92,81827,2298787958,51.836,47719,1486
12/07/2017,18478,705.301,37395,2368541624,51.846,45251,1139
13/07/2017,16756,699.688,34582,2370077110,51.729,36145,1011
14/07/2017,18712,835.877,28293,2258865642,51.919,50861,1057
15/07/2017,18159,796.389,39203,2070863452,51.942,49686,1133
16/07/2017,20230,907.947,48811,2013507372,51.841,47218,1042
17/07/2017,19427,916.172,18816,2166453971,51.727,38693,1034
18/07/2017,20873,900.283,24825,2242232336,51.658,47366,973
19/07/2017,19058,695.037,20314,2196775903,51.725,46375,994
20/07/2017,19610,642.308,30107,2224306190,51.577,56935,1215
21/07/2017,19278,706.408,46477,2370331271,51.642,44866,983
22/07/2017,16352,816.914,107903,2381336580,51.598,47600,1086
23/07/2017,17133,892.167,18016,2352988248,51.821,43483,856
24/07/2017,17043,846.37,14436,2334499130,51.821,36671,1134
25/07/2017,19513,1019,35163,2230483793,51.67,40579,1355
26/07/2017,16598,925.606,26539,2176121416,51.56,35977,1184
27/07/2017,16257,526.567,41906,2176114647,51.319,42265,1343
28/07/2017,18711,830.589,12030,2131424465,51.164,40988,1395
29/07/2017,15458,582.32,35670,2065632237,51.11,42143,1089
30/07/2017,14256,644.933,164155,2114778800,51.043,35385,1015
31/07/2017,18436,571.692,39182,2135234947,50.378,48489,1329
01/08/2017,16693,513.261,29661,2223431194,50.309,37294,1202
02/08/2017,18365,509.334,18706,2218742426,50.5,41799,1060
03/08/2017,18659,593.178,38440,2214795163,50.528,42666,1149
04/08/2017,18595,570.213,55509,2240684361,50.315,50430,951
05/08/2017,21275,869.529,46133,2387842331,50.474,48100,1099
06/08/2017,18828,545.396,31771,2393557196,50.588,51595,1180
07/08/2017,19102,482.62,79801,2386665011,50.139,52065,1233
08/08/2017,21047,613.277,110204,2429577225,49.747,55769,1581
09/08/2017,20641,759.588,28128,2536015209,49.72,44836,1767
10/08/2017,20216,533.138,44633,2507235059,50.091,52515,1096
11/08/2017,25842,870.971,51209,2461513101,50.059,54795,1141
12/08/2017,20097,559.757,75039,2460871968,49.829,54286,975
13/08/2017,19976,717.197,136319,2407928214,49.839,45254,1626
14/08/2017,20104,531.258,99524,2391604552,49.795,56591,905
15/08/2017,21660,564.013,16454,2271944038,49.634,51521,1306
16/08/2017,20056,520.598,10856,2278445424,49.856,47969,1197
17/08/2017,19879,459.135,8413,2310862585,49.895,45029,1887
18/08/2017,22554,601.695,17432,2389599280,49.874,56483,1200
19/08/2017,19537,637.155,9488,2353522267,49.958,54196,1225
20/08/2017,16429,488.513,9139,2375970438,49.988,39430,1496
21/08/2017,20001,666.324,13134,2443090155,50.009,42286,1419
22/08/2017,18246,534.704,13378,2431257423,50,42989,1602
23/08/2017,26066,653.954,15353,2526414168,50.009,49878,1639
24/08/2017,26375,847.566,24784,2716999172,50.054,59410,1889
25/08/2017,20531,520.96,15521,2675875080,50.164,55697,1353
26/08/2017,18880,432.853,11936,2679806754,50.142,43404,1850
27/08/2017,28107,865.598,25786,3035396305,50.276,59388,3042
28/08/2017,26564,619.542,23064,3262971296,50.337,65558,2260
29/08/2017,26515,612.473,19228,3285468035,50.432,68413,2709
30/08/2017,24919,393.377,56851,3321963676,50.483,63572,2029
31/08/2017,30563,602.627,39337,3595381048,50.471,70647,3341
01/09/2017,44067,873.119,50889,4188532984,51.059,83889,6562
02/09/2017,32475,811.819,38035,4282077299,50.848,68370,4651
03/09/2017,21931,516.815,28686,4196525933,50.914,52052,2468
04/09/2017,32986,743.498,41611,3780603443,50.687,80370,3648
05/09/2017,30852,830.176,23917,3649330909,51.047,66439,2677
06/09/2017,29107,706.069,34443,4142196605,50.902,67704,4293
07/09/2017,25690,540.253,18152,4242112846,50.947,61769,2922
08/09/2017,28624,790.937,32918,4089897368,50.585,61305,2806
09/09/2017,22738,755.056,34942,3779704258,50.602,60149,2096
10/09/2017,23481,998.626,41068,3570476700,50.282,52742,2051
11/09/2017,22840,646.295,25009,3617846337,50.193,52206,2994
12/09/2017,24390,594.2,22837,3665698383,50.32,61972,2657
13/09/2017,24893,512.572,13159,3290095724,50.088,67036,2688
14/09/2017,34548,829.629,27710,2924742961,49.822,77231,5221
15/09/2017,43144,886.416,42826,2536321301,49.881,83039,3829
16/09/2017,27542,686.105,49146,2804186504,49.482,67895,2723
17/09/2017,22012,500.513,34900,2707597085,49.361,55206,2707
18/09/2017,29051,606.874,52469,2910556654,49.5,74913,2732
19/09/2017,25992,529.057,35065,2870526827,49.874,45730,2200
20/09/2017,24168,423.61,70448,2806253232,49.915,53168,1806
21/09/2017,25888,364.416,51517,2657672789,49.713,63409,2279
22/09/2017,22860,417.163,45384,2497233443,49.299,61005,2527
23/09/2017,18540,341.897,39960,2578801590,49.146,43711,2290
24/09/2017,16531,350.563,23141,2556392279,49.084,44102,2956
25/09/2017,21181,350.478,26530,2658094771,49.145,59507,3460
26/09/2017,21480,392.755,23523,2796694516,49.137,52042,2493
27/09/2017,21831,375.934,30396,2876297548,49.096,58806,4617
28/09/2017,22614,393.019,52824,2955564150,49.096,60641,3093
29/09/2017,20473,347.156,22227,2823347839,49.069,52570,4700
30/09/2017,18333,301.445,39372,2914255619,49.093,52422,2430
01/10/2017,17501,254.703,27350,2892345503,48.736,49631,2318
02/10/2017,20685,279.591,21194,2880471744,48.715,45615,1959
03/10/2017,19392,260.257,29295,2781884674,48.725,45389,1618
04/10/2017,18975,226.964,20918,2763735765,48.656,44016,2296
05/10/2017,19455,209.856,13626,2725735758,48.626,43803,2147
06/10/2017,20561,167.515,8913,2780390250,48.567,55419,3738
07/10/2017,18558,122.806,8343,2763702174,48.566,53767,2024
08/10/2017,19846,174.728,14078,2827582352,48.576,52583,3000
09/10/2017,23158,330.619,19832,2744607462,48.656,62621,2072
10/10/2017,21902,252.524,15062,2690597634,48.568,60298,2627
11/10/2017,20247,202.176,11045,2695725951,48.645,55336,2572
12/10/2017,28669,353.647,18409,2846456468,48.448,69125,2719
13/10/2017,31319,348.169,16921,3096754195,48.767,76131,3716
14/10/2017,24482,291.124,16537,3276739130,48.886,67075,3480
15/10/2017,23927,308.481,16766,3473998644,48.896,54176,3728
16/10/2017,27154,268.343,10386,3433808871,48.886,67056,2564
17/10/2017,27196,255.551,11715,3281402409,48.788,67410,3017
18/10/2017,26667,281.656,12235,3055819148,48.633,71118,2553
19/10/2017,25230,280.855,10199,3200922820,48.663,64630,2619
20/10/2017,25409,322.659,9281,3195805759,48.771,63494,3420
21/10/2017,24063,272.506,11857,3120387470,48.748,67293,2208
22/10/2017,21477,208.429,10456,3045443738,48.659,61094,1829
23/10/2017,29762,272.27,12228,2913045709,48.586,73914,2043
24/10/2017,30002,380.002,10934,3058330661,48.666,79390,2264
25/10/2017,25753,252.387,10399,2945770728,48.508,64968,2138
26/10/2017,25861,257.027,8896,2987126773,48.513,64769,2877
27/10/2017,25660,270.876,7741,2956607823,48.511,58934,3003
28/10/2017,21676,213.37,7594,2933331201,48.479,63552.5,1874
29/10/2017,23841,224.204,55622,2968160861,48.4565,63552.5,2249
30/10/2017,25795,257.784,81620,3043294320,48.43925,63552.5,2282
31/10/2017,21438,290.073,90765,3008768926,48.447,63552.5,2326
01/11/2017,23882,367.08,92445,2939962216,48.434,63552.5,2352
02/11/2017,27632,420.834,84475,2809141329,48.422,63552.5,3066
03/11/2017,24571,369.79,104639,2938295881,48.41,63552.5,2419
04/11/2017,19249,321.161,98265,2963508884,48.395,63552.5,3446
05/11/2017,18545,263.08,100938,2944897390,48.383,63552.5,2716
06/11/2017,20785,295.867,102305,2945565393,48.37,63552.5,2530
07/11/2017,27637,576.049,95451,3090887039,47.446,68171,3288
08/11/2017,27657,516.141,80562,3318423425,47.304,59195,2669
09/11/2017,29077,500.87,87814,3417550116,47.239,61141,2284
10/11/2017,29698,549.821,68757,3346217562,47.178,63062,2720
11/11/2017,25978,450.88,72840,3291449683,46.982,69496,1941
12/11/2017,34159,596.508,62577,3208467796,46.831,83931,1853
13/11/2017,26605,427.556,54333,3245295712,46.86,70442,2135
14/11/2017,24375,380.373,64968,3326144038,46.73,55356,2115
15/11/2017,26290,378.371,50446,3424687523,46.683,69656,2844
16/11/2017,30400,478.006,55462,3440612364,46.527,65263,3735
17/11/2017,31024,445.83,48791,3656910976,46.359,79350,4039
18/11/2017,24365,363.713,49978,3631163577,46.353,58726,2554
19/11/2017,23815,370.941,50850,3775794737,46.41,63657,3099
20/11/2017,29536,378.05,43672,3873589805,46.505,81525,3394
21/11/2017,29760,380.175,43350,3821079158,46.38,80660,3905
22/11/2017,28407,354.848,35083,3821035537,46.431,78751,3870
23/11/2017,30623,419.212,35137,3959114243,46.54,74092,4200
24/11/2017,28816,380.838,38242,4021686859,46.819,78102,3496
25/11/2017,33856,461.465,39234,4406528907,46.909,84456,5745
26/11/2017,33004,419.537,40711,4623781971,46.636,77131,5444
27/11/2017,40417,446.156,39089,4829678080,46.799,101664,6086
28/11/2017,43480,462.638,37314,4976891290,46.867,102115,4906
29/11/2017,55781,578.242,32966,5191274564,46.464,121354,5655
30/11/2017,42914,513.712,33046,4631397679,46.266,109459,5199
01/12/2017,40679,455.006,29313,4860682773,46.34,100824,5555
02/12/2017,38855,426.876,30526,5416656417,46.68,90964,5045
03/12/2017,39697,396.666,53909,5476163592,46.52,103862,4917
04/12/2017,45698,421.36,50486,5415020970,46.531,109777,4008
05/12/2017,53733,456.358,41442,5509371173,46.708,123361,3931
06/12/2017,68780,525.246,34884,5421497040,46.743,161057,6733
07/12/2017,64009,483.112,31299,5234676574,46.662,164354,7353
08/12/2017,70853,572.821,36201,5918128322,46.578,164381,8641
09/12/2017,79163,691.73,41317,8024580614,46.842,181913,31007
10/12/2017,53943,519.014,25813,7744374067,47.145,144909,7861
11/12/2017,79265,689.49,36022,9391918756,48.031,174458,13391
12/12/2017,156717,1097,69697,14879825663,49.592,336965,29743
13/12/2017,136446,610.013,59564,16605038411,50.458,305627,14896
14/12/2017,143609,495.717,43839,15748938231,50.525,304685,9849
15/12/2017,116514,566.569,41999,15393830999,50.481,267139,16017
16/12/2017,108366,580.65,30532,16242324303,50.58,236763,7274
17/12/2017,107871,556.132,36034,17313704727,50.633,242581,9471
18/12/2017,110604,669.698,30731,17469999531,50.789,231541,7346
19/12/2017,138052,726.94,46271,19181613248,50.707,313886,7261
20/12/2017,143881,947.379,44775,17476953510,50.19,460937,9669
21/12/2017,162372,1136,74842,16832938780,49.816,371554,7361
22/12/2017,149956,1057,31859,14202633096,49.779,339519,12520
23/12/2017,117738,952.212,27537,15754607729,49.664,271826,7087
24/12/2017,81111,697.823,22347,14422766922,49.658,218945,6494
25/12/2017,77925,704.455,20942,14681727637,49.701,201105,8207
26/12/2017,82613,717.504,18438,15001191781,50.051,215867,7360
27/12/2017,112765,915.225,18011,14898822705,50.095,252739,7304
28/12/2017,111207,908.054,60978,13459408013,49.841,258498,7794
29/12/2017,155481,1047,55931,13489416824,49.507,328178,7683
30/12/2017,141900,906.943,21199,12051977160,49.277,357060,7814
31/12/2017,105948,2330,35545,12048046868,48.522,295213,7581
01/01/2018,83076,1969,23278,12292485716,48.573,181729,5568
02/01/2018,127924,2673,27546,13395389041,48.536,272076,7242
03/01/2018,186764,4951,35428,13556009400,48.442,387056,6429
04/01/2018,225860,4901,47035,12801802217,48.129,523280,7333
05/01/2018,197217,5594,57703,13317246612,48.785,514232,7330
06/01/2018,173712,3324,44635,15349790752,48.876,400919,11213
07/01/2018,143412,2706,34372,15380899959,48.708,331702,6626
08/01/2018,146511,2848,21669,14235544380,48.526,317142,3117
09/01/2018,145848,3053,22486,13846437996,48.446,313835,8405
10/01/2018,140304,2777,19113,13327719756,48.417,316769,6252
11/01/2018,120843,2015,18285,12890081213,48.289,256951,15733
12/01/2018,106887,2118,19945,12907169365,48.282,250264,6900
13/01/2018,93443,1401,21816,13506631674,48.265,261493,7197
14/01/2018,88779,1709,26252,13502530754,48.207,209222,7996
15/01/2018,90381,1440,21767,13129847489,48.206,211193,6961
16/01/2018,117447,1356,19455,11349776768,48.307,254019,9185
17/01/2018,113111,1481,14223,9613429491,48.454,233394,7883
18/01/2018,95276,1481,17143,10651950867,48.577,216692,6134
19/01/2018,70009,904.687,14625,10679652676,48.608,180763,3091
20/01/2018,66798,841.041,14077,11276644423,48.616,160442,4419
21/01/2018,55466,618.537,13072,10769232451,48.475,146241,4964
22/01/2018,61730,763.751,13284,10168856453,48.435,158933,5420
23/01/2018,59717,739.349,10468,9730596625,48.437,143112,4991
24/01/2018,59072,666.647,17679,9877484497,48.408,149966,5320
25/01/2018,61836,784.439,14016,9987775903,48.382,157183,4399
26/01/2018,57452,620.931,15814,9698667162,48.609,155155,4938
27/01/2018,49382,417.94,11375,9864639505,48.571,143549,4354
28/01/2018,51278,558.565,37091,10315645009,48.35,166274,4991
29/01/2018,50067,482.695,24515,10109184675,48.14,140595,4711
30/01/2018,55270,557.472,24062,9609161532,48.007,145505,6211
31/01/2018,54531,587.342,11297,9004751991,47.922,135798,5533
01/02/2018,57962,636.807,11598,8541512337,47.849,148594,5934
02/02/2018,66669,714.578,10154,7155618819,47.894,168294,5309
03/02/2018,49384,559.232,11235,7830890758,47.835,122840,5213
04/02/2018,45225,505.411,25748,8715878074,47.821,131901,7262
05/02/2018,51043,553.909,17615,7662673597,47.769,144065,5396
06/02/2018,59946,594.64,12016,6839197418,47.773,153545,6965
07/02/2018,50320,524.531,16037,8056415521,47.757,131534,6672
08/02/2018,37148,381.034,16759,8078659672,47.742,103611,6779
09/02/2018,44811,439.769,13460,8246644841,47.669,118697,6201
10/02/2018,46594,452.493,18864,8858686889,47.529,158849,4915
11/02/2018,36009,370.047,14533,8288373735,47.322,100992,4632
12/02/2018,40374,385.956,11086,8726617452,47.264,115882,6314
13/02/2018,41515,388.7,65538,8746173892,46.981,114802,6010
14/02/2018,62134,697.753,24095,10681693900,47.167,164966,11934
15/02/2018,64146,782.103,35009,12388039261,46.86,184240,9337
16/02/2018,55687,665.536,19721,12257162362,46.741,145761,7727
17/02/2018,63949,1006,41685,12655638607,46.174,164509,6974
18/02/2018,75280,1320,28084,12360263599,45.608,218241,10814
19/02/2018,55631,680.541,15457,12272320407,45.478,142330,8146
20/02/2018,57841,645.148,15890,13232635911,45.543,155331,13778
21/02/2018,47113,485.205,16124,12058623853,45.615,131676,6642
22/02/2018,43229,438.164,25478,11364933042,45.41,128773,6201
23/02/2018,41534,410.169,17420,11147215136,44.227,145773,4959
24/02/2018,37171,399.383,12612,11407951711,44.209,107071,4708
25/02/2018,36437,427.864,11697,11664706160,44.207,94635,6787
26/02/2018,41920,450.495,15011,12351707766,44.267,121726,9387
27/02/2018,42480,435.549,14495,12072330058,44.205,112135,6723
28/02/2018,74744,405.811,9561,11687557973,43.799,130667,5778
01/03/2018,50091,388.672,9474,11547894404,43.722,111848,7164
02/03/2018,38813,375.664,12591,11525477541,43.634,94151,5683
03/03/2018,35091,354.496,13245,11840709623,43.662,101008,5498
04/03/2018,31630,327.336,9747,11609386114,43.612,90994,5498
05/03/2018,37546,384.497,10926,11764824753,43.596,96729,5498
06/03/2018,36769,311.3,13774,11283582873,43.604,103379,5498
07/03/2018,38530,383.169,13127,10589460923,43.652,102866,5498
08/03/2018,36806,363.287,16868,10100699606,45.235,219312,5498
09/03/2018,39903,463.499,12580,9654523272,45.286,93021,5498
10/03/2018,30991,335.896,10782,10352397379,45.301,85293,5498
11/03/2018,28583,283.046,15426,10189197708,45.233,79567,5498
12/03/2018,30179,294.429,15062,10278933466,45.224,88789,5498
13/03/2018,31265,307.828,23037,9811920476,45.247,96022,5498
14/03/2018,33328,348.243,29215,9417949033,45.269,87068,5498
15/03/2018,35691,376.16,16411,8952455914,45.128,100094,5498
16/03/2018,31561,332.241,13552,9181134988,45.097,84691,5498
17/03/2018,27818,292.187,11755,8857054521,45.087,89822,5498
18/03/2018,33000,408.416,11924,8161836615,45.179,85589,5498
19/03/2018,31025,320.48,13582,8695008230,45.167,94512,5498
20/03/2018,32184,320.439,13040,9065609658,45.135,85878,5498
21/03/2018,30694,326.904,12957,9554602992,45.131,88461,5498
22/03/2018,26996,249.762,13234,9281226574,45.106,92161,5498
23/03/2018,27804,260.514,13481,8983350564,45.114,88567,5498
24/03/2018,26526,261.491,21389,9215517522,45.117,73388,5498
25/03/2018,23312,215.296,15872,8937115506,45.09,75950,5498
26/03/2018,28790,263.367,21790,8552743241,44.974,89103,5498
27/03/2018,29504,274.249,13297,7905939882,44.967,91138,5498
28/03/2018,28661,259.48,16793,7515777131,44.969,76114,5498
29/03/2018,31286,281.859,19386,6822785858,45.012,95829,5498
30/03/2018,29474,276.913,17501,6529844563,45.108,90932,5498
31/03/2018,23726,192.602,13477,6709922075,45.104,71611,5498
01/04/2018,22487,198.983,14066,6411123903,45.113,70233,5498
02/04/2018,24488,194.748,15953,6640128002,45.103,84782,5498
03/04/2018,29115,243.507,12133,7054137598,45.095,97363,5498
04/04/2018,26433,208.838,13942,6930287338,45.102,85737,5498
05/04/2018,26848,207.809,12834,6632407884,45.109,76363,5498
06/04/2018,25893,188.697,18914,6446184249,45.084,88877,5498
07/04/2018,22584,173.076,10541,6583408987,45.054,80717,5313
08/04/2018,20591,160.05,10025,6566299836,44.508,76268,4220
09/04/2018,25284,216.883,10895,6574177412,44.381,87148,5459
10/04/2018,26399,200.51,8376,6396695906,44.422,87495,4879
11/04/2018,27354,229.391,12691,6430596191,44.501,90932,4859
12/04/2018,32619,292.253,24782,6719743701,44.746,89312,4937
13/04/2018,32661,286.248,19126,7229876029,44.792,82399,5246
14/04/2018,24558,184.381,18261,7121675629,44.781,86968,3470
15/04/2018,25481,201.633,23013,7300102015,44.711,88027,3340
16/04/2018,26699,219.806,19680,7194580434,44.701,95980,3470
17/04/2018,30020,256.983,20786,7567579197,44.825,102851,4633
18/04/2018,28570,228.984,14363,7703593105,44.804,97932,3678
19/04/2018,30261,274.64,20070,7999107052,44.851,87602,3957
20/04/2018,33553,299.876,14164,8398019195,44.85,101295,6254
21/04/2018,27629,286.922,16690,8404176974,44.859,93506,3782
22/04/2018,26376,236.184,17320,8377207808,44.826,86755,3646
23/04/2018,29507,245.452,23744,8478433022,44.826,97818,3670
24/04/2018,36949,314.446,23470,9102752799,44.882,108417,5045
25/04/2018,34019,291.258,25396,8513418512,44.915,104003,5556
26/04/2018,29268,213.86,16803,8251516177,44.902,99549,6021
27/04/2018,31274,233.451,18477,8476147284,44.876,100041,4961
28/04/2018,28846,243.027,14885,8455243350,44.83,93557,4173
29/04/2018,29353,272.516,20607,8576756654,44.848,98675,4130
30/04/2018,31786,273.469,17165,8503890268,44.865,105224,3899
01/05/2018,29737,204.744,19080,8198895246,44.28,97318,4012
02/05/2018,32848,236.918,14789,8383523680,44.577,97452,4613
03/05/2018,36421,298.482,19555,8794247635,44.649,108976,4574
04/05/2018,35402,278.861,15893,9138867189,44.655,99070,4463
05/05/2018,33200,269.022,22533,9847205484,44.819,96514,4720
06/05/2018,28210,238.105,32923,9737499510,44.049,92023,3508
07/05/2018,31101,243.185,19291,9259068606,44.234,99570,3712
08/05/2018,31268,211.997,16924,9152246674,44.179,96092,3737
09/05/2018,31099,215.726,17840,8835499401,44.139,99140,4122
10/05/2018,31719,185.096,15170,8844044136,44.173,101787,3601
11/05/2018,33882,216.649,15893,8023291483,44.193,102856,3565
12/05/2018,28876,165.504,7847,7831999997,44.17,95623,3117
13/05/2018,27074,184.426,11669,8018728653,44.141,71714,3612
14/05/2018,32093,230.199,14327,8059478859,44.081,102782,4389
15/05/2018,31630,162.356,22184,8146652353,44.381,99705,3917
16/05/2018,31414,139.931,19902,7785341246,44.304,98911,3193
17/05/2018,31063,148.141,14303,7798205869,44.187,98086,3643
18/05/2018,30415,133.608,13892,7524570769,44.18,100653,3191
19/05/2018,26596,135.452,13209,7667668543,44.167,96999,2830
20/05/2018,26436,144.121,11265,7770712737,44.205,83970,2824
21/05/2018,30491,158.204,17470,7750361394,44.173,108536,3666
22/05/2018,31372,154.784,11001,7523459473,44.155,102028,3339
23/05/2018,34215,205.617,10059,7030530667,44.215,114628,3463
24/05/2018,31260,188.99,6549,6845146313,44.245,99028,2256
25/05/2018,27911,175.045,6302,6833306313,44.256,94570,2093
26/05/2018,22351,151.707,5366,6838754943,44.268,102116,3004
27/05/2018,21214,183.856,5476,6692383087,44.289,88422,2354
28/05/2018,25213,194.727,6617,6510593248,44.34,91679,2458
29/05/2018,26702,206.373,5790,6619975337,44.371,94629,2701
30/05/2018,25487,180.205,6334,6778139924,44.207,91988,2815
31/05/2018,26334,185.356,10449,6758351452,44.21,87555,2562
01/06/2018,25487,158.113,9844,6753205253,44.274,86546,2517
02/06/2018,22879,161.812,13683,6941081201,44.265,81423,2542
03/06/2018,22155,179.342,15533,7117758182,44.261,82059,2500
04/06/2018,24326,187.701,15598,6924276123,44.255,92776,2520
05/06/2018,25172,181.065,15650,6777954282,44.253,85852,2832
06/06/2018,25346,182.905,14261,6887531464,44.245,83346,2850
07/06/2018,24254,185.859,17082,6926823198,44.283,83544,2861
08/06/2018,24566,160.809,13897,6830628297,44.257,83846,3028
09/06/2018,20786,145.536,12436,6826644798,44.232,75584,2676
10/06/2018,25391,256.53,16851,6355602715,44.338,81846,2723
11/06/2018,26587,217.819,10883,6052121906,44.412,85902,3537
12/06/2018,26358,241.146,11707,5981896879,44.367,83915,3178
13/06/2018,27843,224.162,13442,5467879138,44.406,87799,3138
14/06/2018,26120,198.882,14826,5546124227,44.449,86838,3267
15/06/2018,23315,167.066,13487,5597351106,44.452,82151,2523
16/06/2018,19810,138.597,9229,5481231803,44.44,72807,2392
17/06/2018,18680,145.795,7992,5515675704,44.437,71521,2181
18/06/2018,22327,178.656,9722,5467493937,44.486,78742,2341
19/06/2018,23667,177.113,11601,5622399411,44.499,79602,2602
20/06/2018,23108,168.674,8879,5548750823,44.496,78536,2936
21/06/2018,24046,149.596,14294,5558927707,44.521,81100,3910
22/06/2018,27225,208.309,19198,5094524683,44.481,84232,3867
23/06/2018,21577,163.801,10018,4792595716,44.465,64786,1888
24/06/2018,23255,176.22,10853,4534155276,44.51,76540,2036
25/06/2018,23049,167.763,12403,4655335774,44.55,78161,2289
26/06/2018,23372,159.261,11412,4607641377,44.526,75676,2461
27/06/2018,25168,150.424,8499,4489369514,44.499,100675,2628
28/06/2018,23694,144.735,6742,4530255276,44.503,100353,2257
29/06/2018,26267,133.905,6530,4267122233,44.509,77487,2440
30/06/2018,24450,122.223,7173,4661384494,44.561,74020,2190
01/07/2018,19808,132.597,9351,4584828339,44.542,71203,1990
02/07/2018,24424,164.665,9349,4712636111,44.574,97157,2374
03/07/2018,24786,200.297,9707,4977053341,44.562,72470,2147
04/07/2018,23752,146.696,9923,4909606511,44.552,77195,1787
05/07/2018,24041,160.955,13820,4841875693,44.546,77489,1890
06/07/2018,23975,137.065,10117,4759652372,44.536,74164,2076
07/07/2018,22246,140.798,12073,4704084016,44.548,71638,1882
08/07/2018,23498,177.104,14600,4833791446,44.581,78029,2147
09/07/2018,25370,170.817,12109,4710943919,44.579,82177,2028
10/07/2018,25265,167.027,13587,4444717892,44.537,81400,2643
11/07/2018,23993,156.466,22608,4465230824,44.567,75956,3800
12/07/2018,23309,131.683,8941,4383670384,44.542,74352,3394
13/07/2018,22931,120.027,8968,4432873295,44.536,77599,3889
14/07/2018,20652,108.828,5224,4386280604,44.544,69778,17403
15/07/2018,20578,122.797,7015,4450321139,44.545,69082,12046
16/07/2018,24580,132.493,8241,4654354308,44.578,79019,4677
17/07/2018,26348,159.484,9130,4867018665,44.581,79521,3109
18/07/2018,27438,165.696,12005,5182384127,44.628,83146,2925
19/07/2018,24101,138.382,8428,4980323745,44.623,79550,2622
20/07/2018,26160,137.207,9198,4829918785,44.631,86617,2725
21/07/2018,21282,107.943,8039,4756788103,44.641,79069,2287
22/07/2018,20243,115.152,10896,4776980117,44.663,70491,2339
23/07/2018,24764,135.383,11843,4817408764,44.665,80768,2343
24/07/2018,27110,152.868,10539,4960409159,44.678,81398,2555
25/07/2018,26322,145.929,8155,5010463148,44.679,80663,1977
26/07/2018,24811,128.182,10181,4982685958,44.675,75586,1953
27/07/2018,23944,112.95,9374,4807781121,44.648,76165,2039
28/07/2018,20812,105.644,8537,4826136436,44.671,70200,1935
29/07/2018,20677,117.441,6591,4834733202,44.667,71480,1993
30/07/2018,24424,126.62,10265,4775868158,44.615,75539,2524
31/07/2018,26512,136.022,10337,4581319994,44.627,80811,2415
01/08/2018,25343,125.21,8916,4467869584,44.627,77095,2382
02/08/2018,25224,107.216,7622,4439292122,44.58,75188,2512
03/08/2018,26825,107.103,7724,4388226546,44.552,80530,2357
04/08/2018,23147,100.006,9990,4369846281,44.566,70350,1870
05/08/2018,20405,101.773,7636,4258654669,44.533,68752,1917
06/08/2018,25206,116.703,6441,4295910283,44.464,77283,2160
07/08/2018,27812,117.885,7435,4236427031,44.411,83284,1807
08/08/2018,30339,130.937,9032,3738624294,44.327,84608,2174
09/08/2018,28422,114.022,6568,3641866581,44.495,86074,2073
10/08/2018,28160,103.911,5377,3567236102,44.5595,81850,2028
11/08/2018,26817,102.175,4129,3298442695,44.5595,81952,1808
12/08/2018,21981,87.435,5623,3450635849,44.5595,79722,1693
13/08/2018,28397,106.456,6203,3383464546,44.624,77625,1869
14/08/2018,31445,133.998,6257,3012178155,44.658,82054,1908
15/08/2018,29572,122.109,6580,3247250295,44.638,77493,1831
16/08/2018,27953,100.488,5844,3227223709,44.627,73787,1593
17/08/2018,29406,112.051,5369,3349604049,44.627,76818,1682
18/08/2018,25886,112.428,5782,3375685839,44.626,70534,1810
19/08/2018,22699,90.607,4739,3322838099,44.63,73955,1832
20/08/2018,26384,111.476,6205,3278589813,44.613,70333,2065
21/08/2018,24430,95.773,5440,3198016508,44.602,68823,1983
22/08/2018,25595,118.811,7464,3292609973,44.66,69099,1855
23/08/2018,25387,106.71,4964,3234246181,44.666,69157,1936
24/08/2018,25651,102.721,5088,3308003379,44.663,71790,1630
25/08/2018,23083,85.035,5107,3356773359,44.609,65523,1627
26/08/2018,21534,97.831,6428,3300059747,44.592,62824,1597
27/08/2018,24818,110.163,6202,3345785587,44.59,68478,1745
28/08/2018,27061,122.465,8913,3554313208,44.612,75626,2162
29/08/2018,25522,104.963,9114,3604107266,44.554,70419,2193
30/08/2018,25178,97.811,6539,3488277600,44.532,69975,2505
31/08/2018,26726,81.228,5219,3535662842,44.536,73796,2099
01/09/2018,28620,102.719,8550,3766989043,44.524,74073,2159
02/09/2018,25248,86.909,8298,3815934436,44.531,69937,1920
03/09/2018,74778,0.0569,2942,3786661431,44.551,81248,1846
04/09/2018,28882,107.275,10089,3929987536,44.551,82697,2093
05/09/2018,28653,107.051,10420,3724777199,44.467,77420,1953
06/09/2018,29506,84.038,7350,3244437085,44.485,75496,1954
07/09/2018,28434,83.994,3762,3302048886,44.491,72288,1994
08/09/2018,25991,77.134,4467,3231154260,44.488,67278,1944
09/09/2018,25265,81.994,4087,3170799865,44.49,69460,2211
10/09/2018,27868,89.193,5483,3175805335,44.498,71669,2628
11/09/2018,28481,96.492,5060,3092903266,44.311,72321,2070
12/09/2018,28478,100.608,5271,2913409721,44.389,73754,2129
13/09/2018,26906,97.054,4632,3125309999,44.416,74915,1824
14/09/2018,27316,95.837,3992,3213706699,44.432,71982,2575
15/09/2018,24969,73.396,4377,3348495864,44.478,68781,2155
16/09/2018,22179,77.733,4549,3282405601,44.44,62723,2136
17/09/2018,26124,78.842,5091,3214470689,44.384,68849,2272
18/09/2018,26103,78.701,4695,3086025033,44.423,71769,2226
19/09/2018,25047,79.855,3946,3141188147,44.421,69709,2167
